raw,cell,condition,id,time,spindle_pole_a_vel,spindle_pole_b_vel,dist_centre_pole_a,dist_centre_pole_b,centre_cell_x,centre_cell_y,pole_a_x,pole_a_y,,,,,,pole_b_x,pole_b_y,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,27,0.08461744,0.133716948,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,30,0.122965668,0.233368569,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,33,0.240834198,0.451955873,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,36,0.422378451,0.722254264,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,39,0.481502856,0.152316921,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,42,0.152251619,0.275212443,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,45,0.149266726,0.09423611,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,48,0.380187819,0.160812175,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,51,0.281535472,0.179333333,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,54,0.630196089,0.533973054,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,57,0.59288007,0.677074179,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,60,0.478919733,0.681783609,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,63,0.454845517,0.579816542,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,66,0.152251619,0.09423611,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,69,0.414997858,0.181770612,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,72,0.321748176,0.382521604,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,75,0.604770388,0.778622858,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,78,0.414829818,0.463706924,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,81,0.615717107,0.200202675,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,84,0.094552161,0.215408656,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,87,0.508278248,0.191156713,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,90,0.255266745,0.119666667,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,93,0.168998685,0.283234689,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,96,0.215593496,0.333919485,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,99,0.311836317,0.304568365,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,102,0.215131226,0.3822614,,,,,,,,,,,,,,,,,,
2011.07.07_hela_gfp-tub_rfp-h2b_rap1_vox-40x__rap1__point5__cell3,0,rap1,40,105,0.133418723,0.544763455,,,,,,,,,,,,,,,,,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,0,,,0.864453597,1.990404304,67.09431818,43.86131818,66.976,43.005,6,0,1,,12,69.069,44.111,6,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,3,0.242781337,0.413088637,1.490105555,0.98583459,67.09431818,43.86131818,66.423,42.531,7,0,1,,13,68.003,43.479,7,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,6,0.117766247,0.348637507,1.13680998,0.95952243,67.09431818,43.86131818,66.581,42.847,8,0,1,,14,67.805,44.506,8,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,9,0.131666667,0.100493228,1.021195655,1.118864044,67.09431818,43.86131818,66.976,42.847,9,0,1,,15,68.082,44.387,9,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,12,0.640943749,0.489839543,2.364843993,2.476132582,67.09431818,43.86131818,68.792,42.215,10,0,1,,16,69.543,44.229,10,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,15,0.396034791,0.255744882,1.37434911,2.248172191,67.09431818,43.86131818,68.358,43.321,11,0,1,,17,69.108,44.861,11,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,18,1.556157697,1.580111142,3.358861336,3.239594366,67.09431818,43.86131818,63.738,43.992,12,0,1,,18,64.448,45.73,12,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,21,0.504337189,0.636918362,1.885192014,2.235368715,67.09431818,43.86131818,65.238,44.19,13,0,1,,19,66.344,45.967,13,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,24,0.503866936,0.568499096,0.775344512,0.929624667,67.09431818,43.86131818,66.502,43.361,14,0,1,,20,67.489,44.703,14,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,27,0.223980406,0.070749951,1.127695165,0.717822859,67.09431818,43.86131818,66.818,42.768,15,0,1,,21,67.41,44.506,15,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-1,stlc,41,30,0.292324971,0.338351888,1.667046933,1.10816557,67.09431818,43.86131818,65.949,42.65,16,0,1,,22,66.423,44.743,16,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,0,,,2.382919607,1.22800028,53.23564583,62.04447917,50.864,62.276,5,0,1,,25,52.404,62.948,5,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,3,0.462179018,0.300246195,2.179249255,0.595647005,53.23564583,62.04447917,51.338,60.973,6,0,1,,26,52.641,62.079,6,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,6,0.315666667,0.367050103,1.432408847,0.529610176,53.23564583,62.04447917,52.285,60.973,7,0,1,,27,53.707,61.803,7,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,9,0.233520877,0.271284189,0.916847509,1.223625496,53.23564583,62.04447917,52.957,61.171,8,0,1,,28,54.457,62.119,8,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,12,0.070749951,0.113031461,0.765202329,1.082666298,53.23564583,62.04447917,52.878,61.368,9,0,1,,29,54.26,62.395,9,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,15,0.186204786,0.121227976,0.304779601,1.309637379,53.23564583,62.04447917,52.957,61.921,10,0,1,,30,54.339,62.75,10,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,18,0.054247376,0.184333333,0.369676408,1.673698033,53.23564583,62.04447917,52.996,61.763,11,0,1,,31,54.339,63.303,11,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,21,0.037240957,0.224992099,0.394654676,1.479553192,53.23564583,62.04447917,53.075,61.684,12,0,1,,32,54.576,62.671,12,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,24,0.168615605,0.242066336,0.893274886,0.834115213,53.23564583,62.04447917,52.759,61.289,13,0,1,,33,54.062,62.158,13,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,27,0.263333333,0.316548223,0.12350751,1.691312551,53.23564583,62.04447917,53.233,61.921,14,0,1,,34,54.734,62.829,14,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,30,0.14228063,0.179220845,0.375229958,1.530316369,53.23564583,62.04447917,52.878,62.158,15,0,1,,35,54.299,63.145,15,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,33,0.121227976,0.17151903,0.498970712,1.250028458,53.23564583,62.04447917,52.799,61.803,16,0,1,,36,54.339,62.632,16,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,36,0.071059443,0.167584473,0.566614931,1.202864819,53.23564583,62.04447917,52.878,61.605,17,0,1,,37,53.983,62.987,17,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,39,0.296039787,0.105801701,1.194047625,1.001638668,53.23564583,62.04447917,52.048,61.921,18,0,1,,38,53.668,62.948,18,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,42,0.224992099,0.376342781,0.567123683,1.103363258,53.23564583,62.04447917,52.68,62.158,19,0,1,,39,54.339,62.04,19,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,45,0.212306121,0.237041956,1.203148743,0.642813786,53.23564583,62.04447917,52.048,62.237,20,0,1,,40,53.747,62.434,20,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,48,0.271073996,0.1582017,1.84666715,0.556649333,53.23564583,62.04447917,51.417,61.724,21,0,1,,41,53.786,61.961,21,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,51,0.303810065,0.297016647,0.994414118,1.423886663,53.23564583,62.04447917,52.325,61.645,22,0,1,,42,54.655,62.158,22,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,54,0.294415617,0.355333333,1.766230939,0.37114168,53.23564583,62.04447917,51.93,60.855,23,0,1,,43,53.589,62.158,23,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,57,0.168615605,0.182545276,1.261840595,0.913557709,53.23564583,62.04447917,52.325,61.171,24,0,1,,44,54.062,62.434,24,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,60,0.102941731,0.084177722,1.278358836,0.670588222,53.23564583,62.04447917,52.127,61.408,25,0,1,,45,53.865,62.276,25,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,63,0.208141245,0.188227109,0.762707582,1.142362948,53.23564583,62.04447917,52.483,61.921,26,0,1,,46,54.378,62.04,26,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,66,0.047334507,0.132008417,0.71561924,1.244864593,53.23564583,62.04447917,52.562,61.803,27,0,1,,47,54.418,62.434,27,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-3,stlc,42,69,0.117766247,0.078666667,1.001208177,1.192279339,53.23564583,62.04447917,52.404,61.487,28,0,1,,48,54.418,62.198,28,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,0,,,3.836460917,0.490848654,102.2090714,60.39505357,106.032,60.717,1,0,1,,29,102.656,60.598,1,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,3,0.462492282,0.206379639,3.489950113,0.148186324,102.2090714,60.39505357,105.558,59.413,2,0,1,,30,102.063,60.42,2,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,6,0.181968557,1.400471389,3.023172436,4.328855693,102.2090714,60.39505357,105.025,59.295,3,0,1,,31,98.154,58.88,3,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,9,0.71862469,0.572689658,4.915255945,5.24707715,102.2090714,60.39505357,107.098,59.887,4,0,1,,32,96.969,60.124,4,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,12,1.028712518,1.68019159,5.367765022,0.20787962,102.2090714,60.39505357,106.92,62.968,5,0,1,,33,102.004,60.361,5,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,15,0.630945763,0.197333333,3.506846453,0.658784764,102.2090714,60.39505357,105.143,62.316,6,0,1,,34,102.004,59.769,6,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,18,0.197400045,0.561733132,2.957114564,2.07965023,102.2090714,60.39505357,104.788,61.842,7,0,1,,35,100.345,59.473,7,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,21,0.274977979,0.396986706,3.630436029,1.24295235,102.2090714,60.39505357,105.084,62.612,8,0,1,,36,101.53,59.354,8,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,24,0.291571413,0.76685686,3.370143364,1.058404581,102.2090714,60.39505357,104.314,63.027,9,0,1,,37,102.833,61.25,9,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,27,1.444590869,0.771080771,1.484900432,1.399011644,102.2090714,60.39505357,102.715,58.999,10,0,1,,38,102.3,58.999,10,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,30,0.883246851,0.632305921,4.003180901,3.295465869,102.2090714,60.39505357,102.241,56.392,11,0,1,,39,102.359,57.103,11,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,33,0.575732191,0.422124916,2.2897176,2.049903623,102.2090714,60.39505357,102.063,58.11,12,0,1,,40,102.122,58.347,12,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,36,2.165187392,1.906143081,4.345713147,3.784484303,102.2090714,60.39505357,100.641,64.448,13,0,1,,41,100.819,63.915,13,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,39,1.135142184,1.180200783,6.86544842,6.614795114,102.2090714,60.39505357,97.324,65.219,14,0,1,,42,97.443,64.982,14,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,42,1.678333333,1.520333333,4.826275761,4.591528267,102.2090714,60.39505357,102.359,65.219,15,0,1,,43,102.004,64.982,15,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,45,1.283666667,1.310653993,0.984430459,0.708749936,102.2090714,60.39505357,102.359,61.368,16,0,1,,44,102.419,61.072,16,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,48,0.618198278,0.643129933,2.718139071,2.541976293,102.2090714,60.39505357,101.53,63.027,17,0,1,,45,101.826,62.908,17,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,51,1.07806081,1.239234038,0.886659305,1.389084362,102.2090714,60.39505357,103.07,60.183,18,0,1,,46,103.248,59.473,18,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,54,0.21791971,0.298932359,0.259210906,0.817912417,102.2090714,60.39505357,102.419,60.243,19,0,1,,47,102.359,59.591,19,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,57,0.96925997,0.84779826,2.666876585,1.778470603,102.2090714,60.39505357,100.819,62.671,20,0,1,,48,101.175,61.842,20,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,60,1.239234038,1.082207723,1.159493258,1.704435267,102.2090714,60.39505357,102.241,59.236,21,0,1,,49,102.004,58.703,21,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,63,0.454,0.298646019,0.20544266,0.866905091,102.2090714,60.39505357,102.241,60.598,22,0,1,,50,101.885,59.591,22,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,66,0.454,0.256666667,1.159493258,1.607067807,102.2090714,60.39505357,102.241,59.236,23,0,1,,51,101.885,58.821,23,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,69,0.225170059,0.083674634,1.734874349,1.483252558,102.2090714,60.39505357,101.826,58.703,24,0,1,,52,101.708,58.999,24,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,72,0.111722871,0.182004884,1.462367176,1.754215822,102.2090714,60.39505357,102.063,58.94,25,0,1,,53,102.122,58.643,25,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,75,0.399431401,0.330727313,2.640246635,2.294303195,102.2090714,60.39505357,102.241,57.755,26,0,1,,54,101.175,58.347,26,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,78,0.244314233,0.100607599,1.934576063,2.00510748,102.2090714,60.39505357,102.063,58.466,27,0,1,,55,101.234,58.643,27,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-8,stlc,43,81,0.263435423,0.186276974,2.718439345,2.508850621,102.2090714,60.39505357,101.885,57.696,28,0,1,,56,100.76,58.347,28,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,0,,,4.452561861,2.036985711,88.24522917,64.02766667,87.432,59.65,5,0,1,,25,86.84,62.553,5,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,3,0.370993411,0.982093569,3.908472922,3.168533743,88.24522917,64.02766667,88.439,60.124,6,0,1,,26,89.387,61.072,6,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,6,0.225199418,0.225170059,4.16739352,3.763808061,88.24522917,64.02766667,89.091,59.947,7,0,1,,27,89.92,60.657,7,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,9,0.928833199,1.112312356,1.615610926,2.030453992,88.24522917,64.02766667,89.209,62.731,8,0,1,,28,90.275,63.975,8,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,12,0.882948721,0.866974945,2.401481808,3.992496822,88.24522917,64.02766667,90.394,65.1,9,0,1,,29,91.578,66.226,9,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,15,0.842089003,0.778088398,1.039350697,1.662818916,88.24522917,64.02766667,88.794,63.145,10,0,1,,30,89.683,64.863,10,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,18,0.205964668,0.388877587,1.52080746,0.990990076,88.24522917,64.02766667,88.617,62.553,11,0,1,,31,89.209,63.797,11,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,21,0.362927143,0.617009724,0.914411239,2.456927188,88.24522917,64.02766667,89.031,63.56,12,0,1,,32,90.394,65.219,12,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,24,0.237,0.531769583,0.473606153,1.582507398,88.24522917,64.02766667,88.32,63.56,13,0,1,,33,89.801,63.738,13,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,27,0.264601377,0.459226403,1.039373147,0.434288495,88.24522917,64.02766667,87.61,63.205,14,0,1,,34,88.557,64.33,14,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,30,0.426934291,0.462682637,0.445260922,1.820490787,88.24522917,64.02766667,88.676,63.915,15,0,1,,35,89.446,65.396,15,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,33,0.515068172,0.671333333,1.256129603,3.589154409,88.24522917,64.02766667,87.847,65.219,16,0,1,,36,89.446,67.41,16,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,36,0.42255164,0.742247413,1.182682613,1.433681841,88.24522917,64.02766667,87.077,64.212,17,0,1,,37,88.38,65.455,17,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,39,0.297007482,0.24746021,1.416016242,1.190556504,88.24522917,64.02766667,87.017,63.323,18,0,1,,38,87.728,65.1,18,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,42,0.675305445,0.35329874,0.894472375,2.020795769,88.24522917,64.02766667,88.261,64.922,19,0,1,,39,88.202,66.048,19,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,45,0.106217806,0.383557181,0.607003773,0.915084284,88.24522917,64.02766667,88.143,64.626,20,0,1,,40,88.439,64.922,20,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,48,0.789073437,0.182040899,2.212535046,1.068606977,88.24522917,64.02766667,86.129,63.382,21,0,1,,41,87.906,65.041,21,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,51,0.296200008,0.201280622,1.584576612,0.929368175,88.24522917,64.02766667,86.662,64.093,22,0,1,,42,88.498,64.922,22,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,54,0.230932891,0.447535598,0.947903299,2.004640751,88.24522917,64.02766667,87.313,63.856,23,0,1,,43,87.61,65.929,23,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,57,0.17664937,0.432813149,0.948804004,0.724581199,88.24522917,64.02766667,87.55,63.382,24,0,1,,44,88.143,64.745,24,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,60,0.220923566,0.264601377,0.992627341,1.449542527,88.24522917,64.02766667,87.254,63.975,25,0,1,,45,88.498,65.455,25,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,63,0.159012578,0.636628969,1.434773776,2.759869101,88.24522917,64.02766667,86.84,63.738,26,0,1,,46,86.84,66.403,26,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,66,0.405167181,0.538896197,2.313925713,2.376283968,88.24522917,64.02766667,86.01,64.626,27,0,1,,47,86.069,64.982,27,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,44,69,0.23037988,0.379942247,1.660158952,1.643073466,88.24522917,64.02766667,86.603,64.271,28,0,1,,48,86.603,63.975,28,0,1,,
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,45,0,,,4.095747542,2.362137029,68.33341667,33.58170833,69.365,29.618,2,6,1,0,13,70.076,31.987,2,6,1,0,1
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,45,3,0.918596091,0.768514079,1.483661605,0.877954066,68.33341667,33.58170833,68.18,32.106,1,7,1,0,14,69.069,34.061,1,7,1,0,1
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,45,6,0.744825185,0.340812428,1.401602241,0.71020121,68.33341667,33.58170833,66.996,34.001,2,7,1,0,15,68.062,34.238,2,7,1,0,1
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,45,9,0.689063213,0.860402554,3.211538794,3.283912797,68.33341667,33.58170833,66.048,35.838,1,8,1,0,16,66.699,36.43,1,8,1,0,1
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,45,12,0.553016476,0.698338663,2.398797027,3.174870642,68.33341667,33.58170833,67.706,35.897,2,8,1,0,17,68.773,36.726,2,8,1,0,1
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,45,15,0.656588151,0.529799123,0.429572084,2.070707711,68.33341667,33.58170833,68.24,34.001,1,9,1,0,18,69.483,35.304,1,9,1,0,1
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,45,18,0.374624553,0.81314752,0.787532227,1.154408402,68.33341667,33.58170833,67.884,32.935,2,9,1,0,19,69.247,32.876,2,9,1,0,1
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,45,21,0.326729416,0.098800022,1.535094191,0.858044924,68.33341667,33.58170833,68.299,32.047,1,10,1,0,20,69.01,33.054,1,10,1,0,1
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,45,24,1.085844781,1.012093814,1.722467104,2.897787462,68.33341667,33.58170833,68.358,35.304,2,10,1,0,21,70.076,35.897,2,10,1,0,1
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,45,27,0.580522083,0.543209495,0.512465536,1.436721618,68.33341667,33.58170833,67.825,33.646,1,11,1,0,22,69.543,34.357,1,11,1,0,1
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,45,30,0.548667578,0.778059766,1.905795178,1.382677749,68.33341667,33.58170833,66.996,32.224,2,11,1,0,23,68.595,32.224,2,11,1,0,1
2015.02.25_hela_gfp-tub_rfp-h2b_stlc_vox-60x,cell-9,stlc,45,33,0.594063221,0.52679587,3.569483449,2.962581407,68.33341667,33.58170833,66.522,30.506,1,12,1,0,24,68.95,30.684,1,12,1,0,1
