raw,cell,condition,id,time,centrosome_mid_x,centrosome_mid_y
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,47,-9,135.366,84.332
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,47,-6,136.404,85.473
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,47,-3,137.856,88.17
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,47,0,139.412,88.792
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,47,3,141.59,88.688
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,47,6,141.279,89.414
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,47,9,141.383,89.622
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,47,12,141.279,89.311
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,47,15,140.968,89.414
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,47,18,140.345,89.103
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,47,21,139.515,89.207
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,47,24,139.827,88.377
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,47,27,139.93,88.273
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,47,30,140.345,87.858
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,47,33,140.242,88.481
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,47,36,141.486,88.481
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-7,stlc,47,39,140.449,88.273
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-9,stlc,48,-15,18.879,100.306
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-9,stlc,48,-12,19.086,100.306
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-9,stlc,48,-9,20.227,99.684
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-9,stlc,48,-6,21.057,99.476
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-9,stlc,48,-3,21.991,98.646
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-9,stlc,48,0,22.094,97.609
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-9,stlc,48,3,22.82,96.468
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-9,stlc,48,6,24.169,96.883
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-9,stlc,48,9,23.961,97.713
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-9,stlc,48,12,23.754,97.816
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-9,stlc,48,15,22.198,98.128
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-9,stlc,48,18,21.887,98.128
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-9,stlc,48,21,21.991,98.75
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-9,stlc,48,24,22.094,98.439
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-9,stlc,48,27,21.991,97.609
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-9,stlc,48,30,21.264,98.335
2015.02.19.hela_gfp-tub_rfp-h2b_stlc_importazole_plkinh_dyninh_nocodazole_gfp1-40x,stlc-9,stlc,48,33,21.472,98.335
