filename,position,condition,cell_id,frame,time,dna_area,dna_x,dna_y,dna_length,dna_width,dna_angle,cell_area,cell_x,cell_y,cell_length,cell_width,cell_angle,spindle_angle,spindle_length
2019-2-26 serie 2-269,,micropatterns,71,,81,,,,,,,,,,,,,149.949131,
2019-2-26 serie 2-269,,micropatterns,71,,84,,,,,,,,,,,,,157.645201,
2019-2-26 serie 2-269,,micropatterns,71,,87,,,,,,,,,,,,,142.605814,
2019-2-26 serie 3-111,,micropatterns,72,,-21,,,,,,,,,,70.251099,10.888542,,,
2019-2-26 serie 3-111,,micropatterns,72,,-18,,,,,,,,,,79.967453,11.007376,,,
2019-2-26 serie 3-111,,micropatterns,72,,-15,,,,,,,,,,80.955839,9.774295,,,
2019-2-26 serie 3-111,,micropatterns,72,,-12,,,,,,,,,,70.729069,10.395775,,,
2019-2-26 serie 3-111,,micropatterns,72,,-9,,,,,,,,,,82.487379,8.97779,139.540222,,
2019-2-26 serie 3-111,,micropatterns,72,,-6,,,,,,,,,,67.253209,9.816244,,,
2019-2-26 serie 3-111,,micropatterns,72,,-3,,,,,,,,,,65.832846,8.817062,,,
2019-2-26 serie 3-111,,micropatterns,72,,0,,,,,,,,,,44.813633,9.600495,,,
2019-2-26 serie 3-111,,micropatterns,72,,3,,,,,,,,,,28.756935,13.677992,,179.069977,
2019-2-26 serie 3-111,,micropatterns,72,,6,,,,,,,,,,26.700562,14.237903,,175.475185,
2019-2-26 serie 3-111,,micropatterns,72,,9,,,,,,,,,,24.22301,13.980594,,173.710361,
2019-2-26 serie 3-111,,micropatterns,72,,12,,,,,,,,,,20.180546,15.246655,,170.587645,
2019-2-26 serie 3-111,,micropatterns,72,,15,,,,,,,,,,18.002556,15.554118,,141.104804,
2019-2-26 serie 3-111,,micropatterns,72,,18,,,,,,,,,,,,,160.739461,
2019-2-26 serie 3-111,,micropatterns,72,,21,,,,,,,,,,,,,-150.183694,
2019-2-26 serie 3-111,,micropatterns,72,,24,,,,,,,,,,,,,142.458695,
2019-2-26 serie 3-111,,micropatterns,72,,27,,,,,,,,,,,,,129.752851,
2019-2-26 serie 3-111,,micropatterns,72,,30,,,,,,,,,,,,,140.814975,
2019-2-26 serie 3-111,,micropatterns,72,,33,,,,,,,,,,,,,134.364173,
2019-2-26 serie 3-111,,micropatterns,72,,36,,,,,,,,,,,,,108.775125,
2019-2-26 serie 3-111,,micropatterns,72,,39,,,,,,,,,,,,,147.671091,
2019-2-26 serie 3-111,,micropatterns,72,,42,,,,,,,,,,,,,131.7408,
2019-2-26 serie 3-111,,micropatterns,72,,45,,,,,,,,,,,,,149.288369,
2019-2-26 serie 3-111,,micropatterns,72,,48,,,,,,,,,,,,,147.135503,
2019-2-26 serie 3-111,,micropatterns,72,,51,,,,,,,,,,,,,160.938708,
2019-2-26 serie 3-111,,micropatterns,72,,54,,,,,,,,,,,,,152.704598,
2019-2-26 serie 3-111,,micropatterns,72,,57,,,,,,,,,,,,,148.950071,
2019-2-26 serie 3-111,,micropatterns,72,,60,,,,,,,,,,,,,134.445416,
2019-2-26 serie 3-111,,micropatterns,72,,63,,,,,,,,,,,,,137.488842,
2019-2-26 serie 3-111,,micropatterns,72,,66,,,,,,,,,,,,,132.952706,
2019-2-26 serie 3-111,,micropatterns,72,,69,,,,,,,,,,,,,135.6704,
2019-2-26 serie 3-111,,micropatterns,72,,72,,,,,,,,,,,,,144.00484,
2019-2-26 serie 3-111,,micropatterns,72,,75,,,,,,,,,,,,,131.103364,
2019-2-26 serie 3-111,,micropatterns,72,,78,,,,,,,,,,,,,165.670188,
2019-2-26 serie 3-111,,micropatterns,72,,81,,,,,,,,,,,,,124.503388,
2019-2-26 serie 3-111,,micropatterns,72,,84,,,,,,,,,,,,,132.607143,
2019-2-26 serie 3-111,,micropatterns,72,,87,,,,,,,,,,,,,131.546987,
2019-2-26 serie 3-111,,micropatterns,72,,90,,,,,,,,,,,,,135.816107,
2019-2-26 serie 3-111,,micropatterns,72,,93,,,,,,,,,,,,,143.661225,
2019-2-26 serie 3-111,,micropatterns,72,,96,,,,,,,,,,,,,151.893766,
2019-2-26 serie 3-111,,micropatterns,72,,99,,,,,,,,,,,,,122.253993,
2019-2-26 serie 4-217,,micropatterns,73,,-21,,,,,,,,,,44.059118,16.090409,,,
2019-2-26 serie 4-217,,micropatterns,73,,-18,,,,,,,,,,44.885478,16.601501,,,
2019-2-26 serie 4-217,,micropatterns,73,,-15,,,,,,,,,,44.629311,16.106278,,,
2019-2-26 serie 4-217,,micropatterns,73,,-12,,,,,,,,,,40.917193,14.862316,,,
2019-2-26 serie 4-217,,micropatterns,73,,-9,,,,,,,,,,37.703844,15.395042,139.090807,,
2019-2-26 serie 4-217,,micropatterns,73,,-6,,,,,,,,,,35.589481,15.495101,,,
2019-2-26 serie 4-217,,micropatterns,73,,-3,,,,,,,,,,29.860837,14.89335,,,
2019-2-26 serie 4-217,,micropatterns,73,,0,,,,,,,,,,26.002431,18.800984,,,
2019-2-26 serie 4-217,,micropatterns,73,,3,,,,,,,,,,21.507973,18.134803,,,
2019-2-26 serie 4-217,,micropatterns,73,,6,,,,,,,,,,20.538841,18.220614,,175.006136,
2019-2-26 serie 4-217,,micropatterns,73,,9,,,,,,,,,,19.576051,17.905117,,156.584101,
2019-2-26 serie 4-217,,micropatterns,73,,12,,,,,,,,,,19.616678,18.808457,,149.642342,
2019-2-26 serie 4-217,,micropatterns,73,,15,,,,,,,,,,19.672406,18.654703,,128.198268,
2019-2-26 serie 4-217,,micropatterns,73,,18,,,,,,,,,,,,,99.789516,
2019-2-26 serie 4-217,,micropatterns,73,,21,,,,,,,,,,,,,104.506178,
2019-2-26 serie 4-217,,micropatterns,73,,24,,,,,,,,,,,,,175.450877,
2019-2-26 serie 4-217,,micropatterns,73,,27,,,,,,,,,,,,,-143.075504,
2019-2-26 serie 4-217,,micropatterns,73,,30,,,,,,,,,,,,,-169.841814,
2019-2-26 serie 4-217,,micropatterns,73,,33,,,,,,,,,,,,,-151.323872,
2019-2-26 serie 4-217,,micropatterns,73,,36,,,,,,,,,,,,,-146.61564,
2019-2-26 serie 4-217,,micropatterns,73,,39,,,,,,,,,,,,,-154.585968,
2019-2-26 serie 4-217,,micropatterns,73,,42,,,,,,,,,,,,,175.970263,
2019-2-26 serie 4-217,,micropatterns,73,,45,,,,,,,,,,,,,144.296426,
2019-2-26 serie 4-217,,micropatterns,73,,48,,,,,,,,,,,,,123.357824,
2019-2-26 serie 4-217,,micropatterns,73,,51,,,,,,,,,,,,,122.69394,
2019-2-26 serie 4-217,,micropatterns,73,,54,,,,,,,,,,,,,107.002708,
2019-2-26 serie 4-217,,micropatterns,73,,57,,,,,,,,,,,,,115.78657,
2019-2-26 serie 4-217,,micropatterns,73,,60,,,,,,,,,,,,,134.192629,
2019-2-26 serie 4-217,,micropatterns,73,,63,,,,,,,,,,,,,102.592226,
2019-2-26 serie 4-217,,micropatterns,73,,66,,,,,,,,,,,,,101.375041,
2019-2-26 serie 4-217,,micropatterns,73,,69,,,,,,,,,,,,,120.15388,
2019-2-26 serie 4-217,,micropatterns,73,,72,,,,,,,,,,,,,92.155594,
2019-2-26 serie 4-217,,micropatterns,73,,75,,,,,,,,,,,,,77.964784,
2019-2-26 serie 4-217,,micropatterns,73,,78,,,,,,,,,,,,,96.882187,
2019-2-26 serie 4-217,,micropatterns,73,,81,,,,,,,,,,,,,84.979543,
2019-2-26 serie 4-217,,micropatterns,73,,84,,,,,,,,,,,,,127.353968,
2019-2-26 serie 4-217,,micropatterns,73,,87,,,,,,,,,,,,,119.557119,
2019-2-26 serie 4-217,,micropatterns,73,,90,,,,,,,,,,,,,140.639404,
2019-2-26 serie 4-217,,micropatterns,73,,93,,,,,,,,,,,,,120.669518,
2019-2-26 serie 4-217,,micropatterns,73,,96,,,,,,,,,,,,,114.893212,
2019-2-26 serie 4-217,,micropatterns,73,,99,,,,,,,,,,,,,93.802949,
2019-2-26 serie 4-217,,micropatterns,73,,102,,,,,,,,,,,,,109.329855,
2019-2-26 serie 4-217,,micropatterns,73,,105,,,,,,,,,,,,,94.470165,
2019-2-26 serie 4-217,,micropatterns,73,,108,,,,,,,,,,,,,62.157801,
2019-2-26 serie 4-217,,micropatterns,73,,111,,,,,,,,,,,,,72.321856,
2019-2-26 serie 4-217,,micropatterns,73,,114,,,,,,,,,,,,,72.435915,
2019-2-26 serie 4-217,,micropatterns,73,,117,,,,,,,,,,,,,99.476892,
2019-2-26 serie 4-217,,micropatterns,73,,120,,,,,,,,,,,,,111.817382,
2019-2-26 serie 6-283,,micropatterns,74,,-21,,,,,,,,,,76.805432,14.231316,,,
2019-2-26 serie 6-283,,micropatterns,74,,-18,,,,,,,,,,74.454496,15.105434,,,
2019-2-26 serie 6-283,,micropatterns,74,,-15,,,,,,,,,,76.357908,14.357867,,,
2019-2-26 serie 6-283,,micropatterns,74,,-12,,,,,,,,,,77.564951,13.675744,,,
2019-2-26 serie 6-283,,micropatterns,74,,-9,,,,,,,,,,78.677874,14.127102,141.476151,,
2019-2-26 serie 6-283,,micropatterns,74,,-6,,,,,,,,,,72.366685,13.574679,,,
2019-2-26 serie 6-283,,micropatterns,74,,-3,,,,,,,,,,63.9881,13.848849,,,
2019-2-26 serie 6-283,,micropatterns,74,,0,,,,,,,,,,41.509683,14.967625,,,
2019-2-26 serie 6-283,,micropatterns,74,,3,,,,,,,,,,29.637031,17.451212,,61.472381,
2019-2-26 serie 6-283,,micropatterns,74,,6,,,,,,,,,,25.453249,18.896016,,78.803398,
2019-2-26 serie 6-283,,micropatterns,74,,9,,,,,,,,,,23.608494,19.088791,,108.50673,
2019-2-26 serie 6-283,,micropatterns,74,,12,,,,,,,,,,23.375033,21.083368,,119.165735,
2019-2-26 serie 6-283,,micropatterns,74,,15,,,,,,,,,,21.713548,20.936733,,120.378499,
2019-2-26 serie 6-283,,micropatterns,74,,18,,,,,,,,,,,,,135.610419,
2019-2-26 serie 6-283,,micropatterns,74,,21,,,,,,,,,,,,,131.699496,
2019-2-26 serie 6-283,,micropatterns,74,,24,,,,,,,,,,,,,126.957008,
2019-2-26 serie 6-283,,micropatterns,74,,27,,,,,,,,,,,,,126.865102,
2019-2-26 serie 6-283,,micropatterns,74,,30,,,,,,,,,,,,,132.3938,
2019-2-26 serie 6-283,,micropatterns,74,,33,,,,,,,,,,,,,141.893627,
2019-2-26 serie 6-283,,micropatterns,74,,36,,,,,,,,,,,,,157.086385,
2019-2-26 serie 6-283,,micropatterns,74,,39,,,,,,,,,,,,,147.102436,
2019-2-26 serie 6-283,,micropatterns,74,,42,,,,,,,,,,,,,137.694074,
2019-2-26 serie 6-283,,micropatterns,74,,45,,,,,,,,,,,,,141.189011,
2019-2-26 serie 6-283,,micropatterns,74,,48,,,,,,,,,,,,,130.025798,
2019-2-26 serie 6-283,,micropatterns,74,,51,,,,,,,,,,,,,124.693196,
2019-2-26 serie 6-283,,micropatterns,74,,54,,,,,,,,,,,,,130.185242,
2019-2-26 serie 6-283,,micropatterns,74,,57,,,,,,,,,,,,,116.623062,
2019-2-26 serie 8-244,,micropatterns,75,,-21,,,,,,,,,,43.370088,15.510509,,,
2019-2-26 serie 8-244,,micropatterns,75,,-18,,,,,,,,,,37.80307,16.626924,,,
2019-2-26 serie 8-244,,micropatterns,75,,-15,,,,,,,,,,39.943202,16.412352,,,
2019-2-26 serie 8-244,,micropatterns,75,,-12,,,,,,,,,,38.627233,16.800927,,,
2019-2-26 serie 8-244,,micropatterns,75,,-9,,,,,,,,,,34.209636,16.774915,138.403441,,
2019-2-26 serie 8-244,,micropatterns,75,,-6,,,,,,,,,,32.150096,17.132258,,,
2019-2-26 serie 8-244,,micropatterns,75,,-3,,,,,,,,,,25.120712,19.828071,,,
2019-2-26 serie 8-244,,micropatterns,75,,0,,,,,,,,,,22.546548,20.543095,,,
2019-2-26 serie 8-244,,micropatterns,75,,3,,,,,,,,,,22.450803,19.720958,,,
2019-2-26 serie 8-244,,micropatterns,75,,6,,,,,,,,,,20.627953,20.28188,,53.579089,
2019-2-26 serie 8-244,,micropatterns,75,,9,,,,,,,,,,21.189613,19.713188,,63.283576,
2019-2-26 serie 8-244,,micropatterns,75,,12,,,,,,,,,,20.908022,18.497616,,46.209711,
2019-2-26 serie 8-244,,micropatterns,75,,15,,,,,,,,,,20.381659,18.393456,,51.30321,
2019-2-26 serie 8-244,,micropatterns,75,,18,,,,,,,,,,,,,35.942197,
2019-2-26 serie 8-244,,micropatterns,75,,21,,,,,,,,,,,,,41.266032,
2019-2-26 serie 8-244,,micropatterns,75,,24,,,,,,,,,,,,,79.550069,
2019-2-26 serie 8-244,,micropatterns,75,,27,,,,,,,,,,,,,47.183587,
2019-2-26 serie 8-244,,micropatterns,75,,30,,,,,,,,,,,,,23.277527,
2019-2-26 serie 8-244,,micropatterns,75,,33,,,,,,,,,,,,,49.597848,
2019-2-26 serie 8-244,,micropatterns,75,,36,,,,,,,,,,,,,33.891935,
2019-2-26 serie 8-244,,micropatterns,75,,39,,,,,,,,,,,,,35.00054,
2019-2-26 serie 8-244,,micropatterns,75,,42,,,,,,,,,,,,,33.343085,
2019-2-26 serie 8-244,,micropatterns,75,,45,,,,,,,,,,,,,18.708408,
2019-2-26 serie 8-244,,micropatterns,75,,48,,,,,,,,,,,,,12.293681,
2019-2-26 serie 8-244,,micropatterns,75,,51,,,,,,,,,,,,,78.236136,
2019-2-26 serie 8-244,,micropatterns,75,,54,,,,,,,,,,,,,46.269187,
2019-2-26 serie 8-244,,micropatterns,75,,57,,,,,,,,,,,,,31.228056,
2019-2-26 serie 8-244,,micropatterns,75,,60,,,,,,,,,,,,,23.752358,
2019-2-26 serie 8-244,,micropatterns,75,,63,,,,,,,,,,,,,-7.11997,
2019-2-26 serie 8-244,,micropatterns,75,,66,,,,,,,,,,,,,-6.154335,
2019-2-26 serie 8-244,,micropatterns,75,,69,,,,,,,,,,,,,12.410936,
2019-2-26 serie 8-244,,micropatterns,75,,72,,,,,,,,,,,,,-19.901543,
2019-2-26 serie 8-244,,micropatterns,75,,75,,,,,,,,,,,,,-18.640446,
2019-2-26 serie 8-244,,micropatterns,75,,78,,,,,,,,,,,,,-19.835843,
2019-2-26 serie 8-244,,micropatterns,75,,81,,,,,,,,,,,,,-11.646092,
2019-2-26 serie 8-244,,micropatterns,75,,84,,,,,,,,,,,,,7.818628,
2019-2-26 serie 8-244,,micropatterns,75,,87,,,,,,,,,,,,,10.465957,
2019-2-26 serie 8-244,,micropatterns,75,,90,,,,,,,,,,,,,-12.272402,
2019-2-26 serie 8-244,,micropatterns,75,,93,,,,,,,,,,,,,-10.814891,
2019-2-26 serie 8-244,,micropatterns,75,,96,,,,,,,,,,,,,-31.639067,
2019-2-26 serie 8-244,,micropatterns,75,,99,,,,,,,,,,,,,-31.087806,
2019-2-26 serie 8-244,,micropatterns,75,,102,,,,,,,,,,,,,-44.407864,
2019-2-26 serie 8-244,,micropatterns,75,,105,,,,,,,,,,,,,-53.360966,
2019-2-26 serie 8-244,,micropatterns,75,,108,,,,,,,,,,,,,-59.592141,
2019-2-26 serie 8-244,,micropatterns,75,,111,,,,,,,,,,,,,-51.793814,
2019-2-26 serie 8-244,,micropatterns,75,,114,,,,,,,,,,,,,-45.714009,
2019-2-26 serie 8-244,,micropatterns,75,,117,,,,,,,,,,,,,-49.889726,
2019-2-26 serie 8-244,,micropatterns,75,,120,,,,,,,,,,,,,-44.589076,
2019-2-26 serie 8-244,,micropatterns,75,,123,,,,,,,,,,,,,-53.363889,
2019-2-26 serie 8-244,,micropatterns,75,,126,,,,,,,,,,,,,-63.811863,
2019-2-26 serie 8-244,,micropatterns,75,,129,,,,,,,,,,,,,-60.560639,
2019-2-26 serie 8-244,,micropatterns,75,,132,,,,,,,,,,,,,-74.387695,
2019-2-26 serie 8-244,,micropatterns,75,,135,,,,,,,,,,,,,-50.17321,
2019-2-26 serie 8-244,,micropatterns,75,,138,,,,,,,,,,,,,-118.410671,
2019-2-26 serie 8-244,,micropatterns,75,,141,,,,,,,,,,,,,-79.388688,
2019-2-26 serie 8-154,,micropatterns,76,,-21,,,,,,,,,,36.417158,14.274522,,,
2019-2-26 serie 8-154,,micropatterns,76,,-18,,,,,,,,,,36.900932,14.890845,,,
2019-2-26 serie 8-154,,micropatterns,76,,-15,,,,,,,,,,40.590194,13.667264,,,
2019-2-26 serie 8-154,,micropatterns,76,,-12,,,,,,,,,,41.557739,14.347865,,,
2019-2-26 serie 8-154,,micropatterns,76,,-9,,,,,,,,,,37.825572,14.561677,154.008067,,
2019-2-26 serie 8-154,,micropatterns,76,,-6,,,,,,,,,,34.66164,14.65534,,,
2019-2-26 serie 8-154,,micropatterns,76,,-3,,,,,,,,,,29.764261,16.203417,,,
2019-2-26 serie 8-154,,micropatterns,76,,0,,,,,,,,,,25.761751,17.288684,,,
2019-2-26 serie 8-154,,micropatterns,76,,3,,,,,,,,,,20.407155,19.242187,,135.222249,
2019-2-26 serie 8-154,,micropatterns,76,,6,,,,,,,,,,19.259833,18.643807,,162.306293,
2019-2-26 serie 8-154,,micropatterns,76,,9,,,,,,,,,,19.232849,18.704222,,167.088729,
2019-2-26 serie 8-154,,micropatterns,76,,12,,,,,,,,,,17.787505,17.075621,,139.012031,
2019-2-26 serie 8-154,,micropatterns,76,,15,,,,,,,,,,18.425928,17.592451,,62.50568,
2019-2-26 serie 8-154,,micropatterns,76,,18,,,,,,,,,,,,,37.432046,
2019-2-26 serie 8-154,,micropatterns,76,,21,,,,,,,,,,,,,-18.645191,
2019-2-26 serie 8-154,,micropatterns,76,,24,,,,,,,,,,,,,18.941326,
2019-2-26 serie 8-154,,micropatterns,76,,27,,,,,,,,,,,,,0.330054,
2019-2-26 serie 8-154,,micropatterns,76,,30,,,,,,,,,,,,,-20.619837,
2019-2-26 serie 8-154,,micropatterns,76,,33,,,,,,,,,,,,,-23.437088,
2019-2-26 serie 8-154,,micropatterns,76,,36,,,,,,,,,,,,,-11.001045,
2019-2-26 serie 8-154,,micropatterns,76,,39,,,,,,,,,,,,,32.353238,
2019-2-26 serie 8-154,,micropatterns,76,,42,,,,,,,,,,,,,-2.213064,
2019-2-26 serie 8-154,,micropatterns,76,,45,,,,,,,,,,,,,-25.875931,
2019-2-26 serie 8-154,,micropatterns,76,,48,,,,,,,,,,,,,-5.56242,
2019-2-26 serie 8-154,,micropatterns,76,,51,,,,,,,,,,,,,-17.834533,
2019-2-26 serie 8-154,,micropatterns,76,,54,,,,,,,,,,,,,-41.941451,
2019-2-26 serie 8-154,,micropatterns,76,,57,,,,,,,,,,,,,-23.611987,
2019-2-26 serie 8-154,,micropatterns,76,,60,,,,,,,,,,,,,-27.005175,
2019-2-26 serie 8-154,,micropatterns,76,,63,,,,,,,,,,,,,-35.924418,
2019-2-26 serie 11-186,,micropatterns,77,,-21,,,,,,,,,,34.073797,15.874982,,,
2019-2-26 serie 11-186,,micropatterns,77,,-18,,,,,,,,,,34.927352,15.33612,,,
2019-2-26 serie 11-186,,micropatterns,77,,-15,,,,,,,,,,34.612216,16.351379,,,
2019-2-26 serie 11-186,,micropatterns,77,,-12,,,,,,,,,,35.224383,15.580889,,,
2019-2-26 serie 11-186,,micropatterns,77,,-9,,,,,,,,,,33.036923,15.156699,142.078814,,
2019-2-26 serie 11-186,,micropatterns,77,,-6,,,,,,,,,,31.349647,16.014483,,,
2019-2-26 serie 11-186,,micropatterns,77,,-3,,,,,,,,,,25.621958,17.383011,,,
2019-2-26 serie 11-186,,micropatterns,77,,0,,,,,,,,,,22.658488,17.243062,,,
2019-2-26 serie 11-186,,micropatterns,77,,3,,,,,,,,,,20.756428,18.347033,,-127.42913,
2019-2-26 serie 11-186,,micropatterns,77,,6,,,,,,,,,,20.965148,19.075739,,-173.264295,
2019-2-26 serie 11-186,,micropatterns,77,,9,,,,,,,,,,20.039952,19.627648,,141.348672,
2019-2-26 serie 11-186,,micropatterns,77,,12,,,,,,,,,,19.982472,19.453306,,116.683679,
2019-2-26 serie 11-186,,micropatterns,77,,15,,,,,,,,,,20.122083,19.809479,,97.197377,
2019-2-26 serie 11-186,,micropatterns,77,,18,,,,,,,,,,,,,75.500873,
2019-2-26 serie 11-186,,micropatterns,77,,21,,,,,,,,,,,,,90.914168,
2019-2-26 serie 11-186,,micropatterns,77,,24,,,,,,,,,,,,,83.468482,
2019-2-26 serie 11-186,,micropatterns,77,,27,,,,,,,,,,,,,85.18926,
2019-2-26 serie 11-186,,micropatterns,77,,30,,,,,,,,,,,,,90.540095,
2019-2-26 serie 11-186,,micropatterns,77,,33,,,,,,,,,,,,,88.314175,
2019-2-26 serie 11-186,,micropatterns,77,,36,,,,,,,,,,,,,92.401423,
2019-2-26 serie 11-186,,micropatterns,77,,39,,,,,,,,,,,,,92.643237,
2019-2-26 serie 11-186,,micropatterns,77,,42,,,,,,,,,,,,,97.498354,
2019-2-26 serie 11-186,,micropatterns,77,,45,,,,,,,,,,,,,90.553161,
2019-2-26 serie 12-21,,micropatterns,78,,-21,,,,,,,,,,,,,,
2019-2-26 serie 12-21,,micropatterns,78,,-18,,,,,,,,,,,,,,
2019-2-26 serie 12-21,,micropatterns,78,,-15,,,,,,,,,,,,,,
2019-2-26 serie 12-21,,micropatterns,78,,-12,,,,,,,,,,,,,,
2019-2-26 serie 12-21,,micropatterns,78,,-9,,,,,,,,,,47.717594,13.351761,140.979635,,
2019-2-26 serie 12-21,,micropatterns,78,,-6,,,,,,,,,,43.409788,14.616024,,,
2019-2-26 serie 12-21,,micropatterns,78,,-3,,,,,,,,,,40.617134,15.085659,,,
2019-2-26 serie 12-21,,micropatterns,78,,0,,,,,,,,,,30.573031,15.300671,,,
2019-2-26 serie 12-21,,micropatterns,78,,3,,,,,,,,,,29.53875,17.197008,,142.625997,
2019-2-26 serie 12-21,,micropatterns,78,,6,,,,,,,,,,28.278751,16.635222,,136.66959,
2019-2-26 serie 12-21,,micropatterns,78,,9,,,,,,,,,,25.972398,17.884125,,139.618584,
2019-2-26 serie 12-21,,micropatterns,78,,12,,,,,,,,,,24.054337,19.173229,,166.449154,
2019-2-26 serie 12-21,,micropatterns,78,,15,,,,,,,,,,22.521167,18.401379,,159.230559,
2019-2-26 serie 12-21,,micropatterns,78,,18,,,,,,,,,,,,,171.725948,
2019-2-26 serie 12-21,,micropatterns,78,,21,,,,,,,,,,,,,101.15545,
2019-2-26 serie 12-21,,micropatterns,78,,24,,,,,,,,,,,,,92.6176,
2019-2-26 serie 12-21,,micropatterns,78,,27,,,,,,,,,,,,,91.425652,
2019-2-26 serie 12-21,,micropatterns,78,,30,,,,,,,,,,,,,148.027238,
2019-2-26 serie 12-21,,micropatterns,78,,33,,,,,,,,,,,,,170.180755,
2019-2-26 serie 12-21,,micropatterns,78,,36,,,,,,,,,,,,,156.399648,
2019-2-26 serie 12-21,,micropatterns,78,,39,,,,,,,,,,,,,160.028324,
2019-2-26 serie 12-21,,micropatterns,78,,42,,,,,,,,,,,,,145.571173,
2019-2-26 serie 12-21,,micropatterns,78,,45,,,,,,,,,,,,,88.017183,
2019-2-26 serie 12-21,,micropatterns,78,,48,,,,,,,,,,,,,121.538314,
2019-2-26 serie 12-34,,micropatterns,79,,-21,,,,,,,,,,46.058503,12.945814,,,
2019-2-26 serie 12-34,,micropatterns,79,,-18,,,,,,,,,,50.755794,13.915531,,,
2019-2-26 serie 12-34,,micropatterns,79,,-15,,,,,,,,,,46.689604,12.742604,,,
2019-2-26 serie 12-34,,micropatterns,79,,-12,,,,,,,,,,44.465912,13.053871,,,
2019-2-26 serie 12-34,,micropatterns,79,,-9,,,,,,,,,,49.415623,14.332924,146.053952,,
2019-2-26 serie 12-34,,micropatterns,79,,-6,,,,,,,,,,43.341746,12.693187,,,
2019-2-26 serie 12-34,,micropatterns,79,,-3,,,,,,,,,,38.991601,14.785214,,,
2019-2-26 serie 12-34,,micropatterns,79,,0,,,,,,,,,,29.181713,16.143061,,,
2019-2-26 serie 12-34,,micropatterns,79,,3,,,,,,,,,,29.915176,15.549046,,148.365927,
2019-2-26 serie 12-34,,micropatterns,79,,6,,,,,,,,,,25.120161,15.86805,,159.579488,
2019-2-26 serie 12-34,,micropatterns,79,,9,,,,,,,,,,24.582073,17.903938,,157.496346,
2019-2-26 serie 12-34,,micropatterns,79,,12,,,,,,,,,,22.869592,17.112704,,125.962466,
2019-2-26 serie 12-34,,micropatterns,79,,15,,,,,,,,,,21.340189,18.678746,,127.074302,
2019-2-26 serie 12-34,,micropatterns,79,,18,,,,,,,,,,,,,145.248292,
2019-2-26 serie 12-34,,micropatterns,79,,21,,,,,,,,,,,,,161.782614,
2019-2-26 serie 12-34,,micropatterns,79,,24,,,,,,,,,,,,,149.871079,
2019-2-26 serie 12-34,,micropatterns,79,,27,,,,,,,,,,,,,147.107694,
2019-2-26 serie 12-34,,micropatterns,79,,30,,,,,,,,,,,,,140.004553,
2019-2-26 serie 12-34,,micropatterns,79,,33,,,,,,,,,,,,,131.382248,
2019-2-26 serie 12-34,,micropatterns,79,,36,,,,,,,,,,,,,145.416608,
2019-2-26 serie 12-34,,micropatterns,79,,39,,,,,,,,,,,,,144.072577,
2019-2-26 serie 13-239,,micropatterns,80,,-21,,,,,,,,,,63.248355,12.604533,,,
2019-2-26 serie 13-239,,micropatterns,80,,-18,,,,,,,,,,68.720344,12.780135,,,
2019-2-26 serie 13-239,,micropatterns,80,,-15,,,,,,,,,,69.454607,10.842659,,,
2019-2-26 serie 13-239,,micropatterns,80,,-12,,,,,,,,,,69.993855,11.474517,,,
2019-2-26 serie 13-239,,micropatterns,80,,-9,,,,,,,,,,61.410851,11.865899,140.860401,,
2019-2-26 serie 13-239,,micropatterns,80,,-6,,,,,,,,,,53.726228,12.851847,,,
2019-2-26 serie 13-239,,micropatterns,80,,-3,,,,,,,,,,41.954425,13.913826,,,
2019-2-26 serie 13-239,,micropatterns,80,,0,,,,,,,,,,22.338908,18.905436,,,
2019-2-26 serie 13-239,,micropatterns,80,,3,,,,,,,,,,23.373787,20.774425,,,
2019-2-26 serie 13-239,,micropatterns,80,,6,,,,,,,,,,21.712962,18.540129,,,
2019-2-26 serie 13-239,,micropatterns,80,,9,,,,,,,,,,20.462131,19.544675,,,
2019-2-26 serie 13-239,,micropatterns,80,,12,,,,,,,,,,20.315975,19.231256,,18.339335,
2019-2-26 serie 13-239,,micropatterns,80,,15,,,,,,,,,,19.497692,19.497692,,9.119347,
2019-2-26 serie 13-239,,micropatterns,80,,18,,,,,,,,,,,,,38.329477,
2019-2-26 serie 13-239,,micropatterns,80,,21,,,,,,,,,,,,,54.403762,
2019-2-26 serie 13-239,,micropatterns,80,,24,,,,,,,,,,,,,124.431713,
2019-2-26 serie 13-239,,micropatterns,80,,27,,,,,,,,,,,,,153.357737,
2019-2-26 serie 13-239,,micropatterns,80,,30,,,,,,,,,,,,,131.807371,
2019-2-26 serie 13-239,,micropatterns,80,,33,,,,,,,,,,,,,173.695144,
2019-2-26 serie 13-239,,micropatterns,80,,36,,,,,,,,,,,,,167.485842,
2019-2-26 serie 13-239,,micropatterns,80,,39,,,,,,,,,,,,,164.320308,
2019-2-26 serie 13-239,,micropatterns,80,,42,,,,,,,,,,,,,-136.305057,
2019-2-26 serie 13-239,,micropatterns,80,,45,,,,,,,,,,,,,-151.594704,
2019-2-26 serie 13-239,,micropatterns,80,,48,,,,,,,,,,,,,-147.722508,
2019-2-26 serie 13-239,,micropatterns,80,,51,,,,,,,,,,,,,-138.847769,
2019-2-26 serie 13-239,,micropatterns,80,,54,,,,,,,,,,,,,-99.98179,
2019-2-26 serie 13-239,,micropatterns,80,,57,,,,,,,,,,,,,-114.226194,
2019-2-26 serie 13-239,,micropatterns,80,,60,,,,,,,,,,,,,-105.999608,
