cell_id,condition,time,spindle_angle
125,micropattern_ctrl_rnai,6,157.077971
125,micropattern_ctrl_rnai,9,193.616547
125,micropattern_ctrl_rnai,12,182.82818
125,micropattern_ctrl_rnai,15,183.999326
125,micropattern_ctrl_rnai,18,193.69987
126,micropattern_ctrl_rnai,0,54.172881
126,micropattern_ctrl_rnai,3,41.585758
126,micropattern_ctrl_rnai,6,18.148362
126,micropattern_ctrl_rnai,9,20.680626
126,micropattern_ctrl_rnai,12,34.659925
126,micropattern_ctrl_rnai,15,40.549917
126,micropattern_ctrl_rnai,18,25.272841
126,micropattern_ctrl_rnai,21,27.643769
126,micropattern_ctrl_rnai,24,18.781449
127,micropattern_ctrl_rnai,0,-22.598097
127,micropattern_ctrl_rnai,3,-9.081157
127,micropattern_ctrl_rnai,6,-4.170454
127,micropattern_ctrl_rnai,9,9.37807
127,micropattern_ctrl_rnai,12,-12.456922
127,micropattern_ctrl_rnai,15,-11.211185
128,micropattern_ctrl_rnai,0,-60.381273
128,micropattern_ctrl_rnai,3,-67.677613
128,micropattern_ctrl_rnai,6,-70.931499
128,micropattern_ctrl_rnai,9,-51.031089
128,micropattern_ctrl_rnai,12,-40.778213
128,micropattern_ctrl_rnai,15,-25.586149
128,micropattern_ctrl_rnai,18,-21.878119
128,micropattern_ctrl_rnai,21,-8.509263
128,micropattern_ctrl_rnai,24,-26.68676
128,micropattern_ctrl_rnai,27,-23.597778
128,micropattern_ctrl_rnai,30,-18.157442
128,micropattern_ctrl_rnai,33,-10.19551
128,micropattern_ctrl_rnai,36,-0.598772
128,micropattern_ctrl_rnai,39,3.074137
128,micropattern_ctrl_rnai,42,1.997877
128,micropattern_ctrl_rnai,45,10.546096
128,micropattern_ctrl_rnai,48,14.747238
128,micropattern_ctrl_rnai,51,29.18363
128,micropattern_ctrl_rnai,54,28.65701
128,micropattern_ctrl_rnai,57,11.528297
128,micropattern_ctrl_rnai,60,-0.160332
128,micropattern_ctrl_rnai,63,0.518773
128,micropattern_ctrl_rnai,66,-21.636037
128,micropattern_ctrl_rnai,69,-23.663035
128,micropattern_ctrl_rnai,72,-19.289041
128,micropattern_ctrl_rnai,75,-22.152584
128,micropattern_ctrl_rnai,78,-24.391829
128,micropattern_ctrl_rnai,81,-9.671585
128,micropattern_ctrl_rnai,84,3.529768
128,micropattern_ctrl_rnai,87,-6.67471
128,micropattern_ctrl_rnai,90,-24.297829
128,micropattern_ctrl_rnai,93,-24.853653
128,micropattern_ctrl_rnai,96,-32.8898
128,micropattern_ctrl_rnai,99,-23.726458
128,micropattern_ctrl_rnai,102,-8.388196
129,micropattern_ctrl_rnai,0,36.372412
129,micropattern_ctrl_rnai,3,10.730391
129,micropattern_ctrl_rnai,6,5.886199
129,micropattern_ctrl_rnai,9,17.42741
129,micropattern_ctrl_rnai,12,20.483372
129,micropattern_ctrl_rnai,15,7.327856
129,micropattern_ctrl_rnai,18,3.188386
129,micropattern_ctrl_rnai,21,-14.265383
129,micropattern_ctrl_rnai,24,15.031349
129,micropattern_ctrl_rnai,27,1.763866
130,micropattern_ctrl_rnai,0,61.149605
130,micropattern_ctrl_rnai,3,70.279395
130,micropattern_ctrl_rnai,6,59.817912
130,micropattern_ctrl_rnai,9,53.547847
130,micropattern_ctrl_rnai,12,32.501492
130,micropattern_ctrl_rnai,15,32.214352
130,micropattern_ctrl_rnai,18,13.402371
130,micropattern_ctrl_rnai,21,12.968388
130,micropattern_ctrl_rnai,24,-12.588325
130,micropattern_ctrl_rnai,27,10.408298
130,micropattern_ctrl_rnai,30,1.295151
130,micropattern_ctrl_rnai,33,5.677945
131,micropattern_ctrl_rnai,0,-49.240108
131,micropattern_ctrl_rnai,3,-43.585867
131,micropattern_ctrl_rnai,6,-38.069541
131,micropattern_ctrl_rnai,9,-16.38198
131,micropattern_ctrl_rnai,12,-12.978669
131,micropattern_ctrl_rnai,15,4.860595
131,micropattern_ctrl_rnai,18,15.262609
131,micropattern_ctrl_rnai,21,11.029685
131,micropattern_ctrl_rnai,24,5.661616
131,micropattern_ctrl_rnai,27,13.063794
131,micropattern_ctrl_rnai,30,10.945968
131,micropattern_ctrl_rnai,33,14.992097
131,micropattern_ctrl_rnai,36,-7.654854
131,micropattern_ctrl_rnai,39,-21.556941
131,micropattern_ctrl_rnai,42,-0.415659
131,micropattern_ctrl_rnai,45,7.729969
131,micropattern_ctrl_rnai,48,28.159773
131,micropattern_ctrl_rnai,51,31.071051
131,micropattern_ctrl_rnai,54,22.310503
131,micropattern_ctrl_rnai,57,35.786863
131,micropattern_ctrl_rnai,60,8.263745
131,micropattern_ctrl_rnai,63,12.737075
131,micropattern_ctrl_rnai,66,32.608864
131,micropattern_ctrl_rnai,69,12.989022
131,micropattern_ctrl_rnai,72,-3.763353
131,micropattern_ctrl_rnai,75,-2.585126
131,micropattern_ctrl_rnai,78,0.164611
131,micropattern_ctrl_rnai,81,-17.485638
131,micropattern_ctrl_rnai,84,-31.588297
131,micropattern_ctrl_rnai,87,-24.846432
131,micropattern_ctrl_rnai,90,-54.019877
131,micropattern_ctrl_rnai,93,-46.553786
131,micropattern_ctrl_rnai,96,-31.9437
131,micropattern_ctrl_rnai,99,-53.382117
131,micropattern_ctrl_rnai,102,-60.034188
131,micropattern_ctrl_rnai,105,-64.704074
131,micropattern_ctrl_rnai,108,-66.222725
131,micropattern_ctrl_rnai,111,-72.562322
131,micropattern_ctrl_rnai,114,-73.308556
131,micropattern_ctrl_rnai,117,-97.901034
131,micropattern_ctrl_rnai,120,-107.404026
131,micropattern_ctrl_rnai,123,-149.156421
131,micropattern_ctrl_rnai,126,-225.669219
131,micropattern_ctrl_rnai,129,-271.499498
131,micropattern_ctrl_rnai,132,-308.222078
131,micropattern_ctrl_rnai,135,-330.326377
131,micropattern_ctrl_rnai,138,-323.992968
131,micropattern_ctrl_rnai,141,-369.568527
131,micropattern_ctrl_rnai,144,-396.325436
131,micropattern_ctrl_rnai,147,-457.021744
132,micropattern_ctrl_rnai,0,3.150899
132,micropattern_ctrl_rnai,3,30.38861
132,micropattern_ctrl_rnai,6,52.606457
132,micropattern_ctrl_rnai,9,37.331452
132,micropattern_ctrl_rnai,12,38.879687
132,micropattern_ctrl_rnai,15,47.699695
132,micropattern_ctrl_rnai,18,39.076456
132,micropattern_ctrl_rnai,21,41.390931
132,micropattern_ctrl_rnai,24,23.626747
133,micropattern_ctrl_rnai,0,-86.082635
133,micropattern_ctrl_rnai,3,-96.811648
133,micropattern_ctrl_rnai,6,-105.022426
133,micropattern_ctrl_rnai,9,-152.981334
133,micropattern_ctrl_rnai,12,-172.351322
133,micropattern_ctrl_rnai,15,-159.212617
133,micropattern_ctrl_rnai,18,-167.211393
133,micropattern_ctrl_rnai,21,-151.879296
133,micropattern_ctrl_rnai,24,-143.056281
133,micropattern_ctrl_rnai,27,-149.686668
133,micropattern_ctrl_rnai,30,-155.036584
134,micropattern_ctrl_rnai,0,66.410507
134,micropattern_ctrl_rnai,3,34.519408
134,micropattern_ctrl_rnai,6,23.175242
134,micropattern_ctrl_rnai,9,-29.185214
134,micropattern_ctrl_rnai,12,-22.027621
134,micropattern_ctrl_rnai,15,-3.808894
134,micropattern_ctrl_rnai,18,7.679302
135,micropattern_ctrl_rnai,0,-66.191267
135,micropattern_ctrl_rnai,3,-27.686907
135,micropattern_ctrl_rnai,6,-11.353898
135,micropattern_ctrl_rnai,9,-23.511466
135,micropattern_ctrl_rnai,12,-21.386361
135,micropattern_ctrl_rnai,15,-29.253171
135,micropattern_ctrl_rnai,18,-30.534289
135,micropattern_ctrl_rnai,21,-12.532602
136,micropattern_ctrl_rnai,0,60.100438
136,micropattern_ctrl_rnai,3,34.454063
136,micropattern_ctrl_rnai,6,-3.522744
136,micropattern_ctrl_rnai,9,-3.533923
136,micropattern_ctrl_rnai,12,11.979492
136,micropattern_ctrl_rnai,15,7.860338
136,micropattern_ctrl_rnai,18,-4.704397
136,micropattern_ctrl_rnai,21,4.760203
136,micropattern_ctrl_rnai,24,-8.335893
137,micropattern_ctrl_rnai,0,0.13293
137,micropattern_ctrl_rnai,3,9.512499
137,micropattern_ctrl_rnai,6,0.229269
137,micropattern_ctrl_rnai,9,-9.21942
137,micropattern_ctrl_rnai,12,-6.110294
138,micropattern_ctrl_rnai,0,-25.915642
138,micropattern_ctrl_rnai,3,-31.623633
138,micropattern_ctrl_rnai,6,-9.304335
138,micropattern_ctrl_rnai,9,-14.04544
138,micropattern_ctrl_rnai,12,-7.847617
138,micropattern_ctrl_rnai,15,-17.039858
139,micropattern_ctrl_rnai,0,3.274742
139,micropattern_ctrl_rnai,3,-10.759138
139,micropattern_ctrl_rnai,6,-46.171168
139,micropattern_ctrl_rnai,9,-45.279959
139,micropattern_ctrl_rnai,12,-48.926769
139,micropattern_ctrl_rnai,15,-41.363916
139,micropattern_ctrl_rnai,18,-58.558632
140,micropattern_ctrl_rnai,0,-33.877964
140,micropattern_ctrl_rnai,3,-16.231593
140,micropattern_ctrl_rnai,6,-17.037223
140,micropattern_ctrl_rnai,9,1.517948
140,micropattern_ctrl_rnai,12,0.144155
141,micropattern_ctrl_rnai,0,-82.52785
141,micropattern_ctrl_rnai,3,-99.714158
141,micropattern_ctrl_rnai,6,-121.567283
141,micropattern_ctrl_rnai,9,-169.666296
141,micropattern_ctrl_rnai,12,-187.871581
141,micropattern_ctrl_rnai,15,-170.198672
141,micropattern_ctrl_rnai,18,-189.376531
141,micropattern_ctrl_rnai,21,-185.019805
142,micropattern_ctrl_rnai,0,73.608805
142,micropattern_ctrl_rnai,3,41.353349
142,micropattern_ctrl_rnai,6,-2.401626
142,micropattern_ctrl_rnai,9,-7.861778
142,micropattern_ctrl_rnai,12,2.572613
142,micropattern_ctrl_rnai,15,19.564804
143,micropattern_ctrl_rnai,0,-25.092222
143,micropattern_ctrl_rnai,3,-10.13083
143,micropattern_ctrl_rnai,6,14.262184
143,micropattern_ctrl_rnai,9,20.389971
143,micropattern_ctrl_rnai,12,20.61596
143,micropattern_ctrl_rnai,15,-2.763964
143,micropattern_ctrl_rnai,18,5.246289
143,micropattern_ctrl_rnai,21,0.539037
143,micropattern_ctrl_rnai,24,-5.056447
144,micropattern_ctrl_rnai,0,-14.13188
144,micropattern_ctrl_rnai,3,-6.837587
144,micropattern_ctrl_rnai,6,30.620084
144,micropattern_ctrl_rnai,9,54.195925
144,micropattern_ctrl_rnai,12,55.373907
144,micropattern_ctrl_rnai,15,56.184905
144,micropattern_ctrl_rnai,18,53.642449
144,micropattern_ctrl_rnai,21,54.062112
144,micropattern_ctrl_rnai,24,48.731525
144,micropattern_ctrl_rnai,27,60.911497
144,micropattern_ctrl_rnai,30,58.623776
145,micropattern_ctrl_rnai,0,-73.380085
145,micropattern_ctrl_rnai,3,-89.268711
145,micropattern_ctrl_rnai,6,-108.44095
145,micropattern_ctrl_rnai,9,-133.996843
145,micropattern_ctrl_rnai,12,-165.805802
145,micropattern_ctrl_rnai,15,-183.856291
145,micropattern_ctrl_rnai,18,-192.383667
145,micropattern_ctrl_rnai,21,-158.877358
146,micropattern_ctrl_rnai,0,38.108625
146,micropattern_ctrl_rnai,3,27.454762
146,micropattern_ctrl_rnai,6,17.753078
146,micropattern_ctrl_rnai,9,40.555566
146,micropattern_ctrl_rnai,12,33.565775
146,micropattern_ctrl_rnai,15,40.491012
146,micropattern_ctrl_rnai,18,17.081319
146,micropattern_ctrl_rnai,21,30.520069
146,micropattern_ctrl_rnai,24,15.622509
146,micropattern_ctrl_rnai,27,28.939134
146,micropattern_ctrl_rnai,30,22.601287
146,micropattern_ctrl_rnai,33,9.078859
147,micropattern_ctrl_rnai,0,1.035759
147,micropattern_ctrl_rnai,3,17.031729
147,micropattern_ctrl_rnai,6,26.239481
147,micropattern_ctrl_rnai,9,-15.375795
147,micropattern_ctrl_rnai,12,11.509339
147,micropattern_ctrl_rnai,15,13.707715
147,micropattern_ctrl_rnai,18,-18.749858
147,micropattern_ctrl_rnai,21,-53.884573
147,micropattern_ctrl_rnai,24,-49.704173
147,micropattern_ctrl_rnai,27,22.367735
147,micropattern_ctrl_rnai,30,29.078964
147,micropattern_ctrl_rnai,33,39.015902
147,micropattern_ctrl_rnai,36,16.70586
147,micropattern_ctrl_rnai,39,-37.360261
147,micropattern_ctrl_rnai,42,-77.600168
147,micropattern_ctrl_rnai,45,-39.185991
147,micropattern_ctrl_rnai,48,14.620277
147,micropattern_ctrl_rnai,51,-8.336786
147,micropattern_ctrl_rnai,54,16.453224
148,micropattern_ctrl_rnai,0,12.474899
148,micropattern_ctrl_rnai,3,33.203344
148,micropattern_ctrl_rnai,6,19.371338
148,micropattern_ctrl_rnai,9,22.437063
148,micropattern_ctrl_rnai,12,-3.789209
148,micropattern_ctrl_rnai,15,-25.511249
148,micropattern_ctrl_rnai,18,-8.240932
148,micropattern_ctrl_rnai,21,3.25976
148,micropattern_ctrl_rnai,24,15.557358
148,micropattern_ctrl_rnai,27,6.890343
149,micropattern_ctrl_rnai,0,-32.97841
149,micropattern_ctrl_rnai,3,22.480243
149,micropattern_ctrl_rnai,6,22.480243
149,micropattern_ctrl_rnai,9,35.035755
149,micropattern_ctrl_rnai,12,32.238967
149,micropattern_ctrl_rnai,15,-9.437395
149,micropattern_ctrl_rnai,18,-37.948452
149,micropattern_ctrl_rnai,21,-4.967824
149,micropattern_ctrl_rnai,24,26.476188
150,micropattern_ctrl_rnai,0,-87.834912
150,micropattern_ctrl_rnai,3,-88.204277
150,micropattern_ctrl_rnai,6,-89.305121
150,micropattern_ctrl_rnai,9,-100.693553
150,micropattern_ctrl_rnai,12,-126.647845
150,micropattern_ctrl_rnai,15,-122.033816
150,micropattern_ctrl_rnai,18,-168.987759
150,micropattern_ctrl_rnai,21,-169.399312
151,micropattern_ctrl_rnai,0,60.71249
151,micropattern_ctrl_rnai,3,54.197094
151,micropattern_ctrl_rnai,6,23.25938
151,micropattern_ctrl_rnai,9,22.835548
151,micropattern_ctrl_rnai,12,31.205033
151,micropattern_ctrl_rnai,15,25.489823
151,micropattern_ctrl_rnai,18,17.193835
151,micropattern_ctrl_rnai,21,20.15817
151,micropattern_ctrl_rnai,24,1.830061
151,micropattern_ctrl_rnai,27,22.857631
151,micropattern_ctrl_rnai,30,27.572973
151,micropattern_ctrl_rnai,33,15.27383
151,micropattern_ctrl_rnai,36,22.129685
151,micropattern_ctrl_rnai,39,23.788234
151,micropattern_ctrl_rnai,42,39.90403
151,micropattern_ctrl_rnai,45,30.130735
151,micropattern_ctrl_rnai,48,51.189383
151,micropattern_ctrl_rnai,51,32.567722
151,micropattern_ctrl_rnai,54,36.059915
151,micropattern_ctrl_rnai,57,23.127926
151,micropattern_ctrl_rnai,60,31.281371
151,micropattern_ctrl_rnai,63,24.170333
151,micropattern_ctrl_rnai,66,25.818628
151,micropattern_ctrl_rnai,69,24.038078
151,micropattern_ctrl_rnai,72,2.747462
151,micropattern_ctrl_rnai,75,11.076168
151,micropattern_ctrl_rnai,78,-3.340212
151,micropattern_ctrl_rnai,81,-4.070861
151,micropattern_ctrl_rnai,84,1.523444
151,micropattern_ctrl_rnai,87,-9.550582
151,micropattern_ctrl_rnai,90,-22.45681
151,micropattern_ctrl_rnai,93,-16.563979
151,micropattern_ctrl_rnai,96,-32.799371
151,micropattern_ctrl_rnai,99,-43.641851
151,micropattern_ctrl_rnai,102,-42.799825
151,micropattern_ctrl_rnai,105,-42.394306
151,micropattern_ctrl_rnai,108,-40.64365
151,micropattern_ctrl_rnai,111,-39.982071
151,micropattern_ctrl_rnai,114,-45.892634
151,micropattern_ctrl_rnai,117,-14.009083
151,micropattern_ctrl_rnai,120,-12.773767
151,micropattern_ctrl_rnai,123,-19.528832
151,micropattern_ctrl_rnai,126,-11.159426
151,micropattern_ctrl_rnai,129,-15.111431
151,micropattern_ctrl_rnai,132,-7.843888
151,micropattern_ctrl_rnai,135,-15.280554
151,micropattern_ctrl_rnai,138,-24.439731
151,micropattern_ctrl_rnai,141,-40.74146
151,micropattern_ctrl_rnai,144,-73.923568
151,micropattern_ctrl_rnai,147,-69.013336
151,micropattern_ctrl_rnai,150,-96.146336
151,micropattern_ctrl_rnai,153,-35.762738
151,micropattern_ctrl_rnai,156,5.605816
151,micropattern_ctrl_rnai,159,35.620185
151,micropattern_ctrl_rnai,162,44.31139
151,micropattern_ctrl_rnai,165,54.533768
151,micropattern_ctrl_rnai,168,52.12244
151,micropattern_ctrl_rnai,171,53.609595
151,micropattern_ctrl_rnai,174,56.587088
151,micropattern_ctrl_rnai,177,108.458225
151,micropattern_ctrl_rnai,180,164.012547
151,micropattern_ctrl_rnai,183,217.519405
151,micropattern_ctrl_rnai,186,185.448948
151,micropattern_ctrl_rnai,189,154.444439
151,micropattern_ctrl_rnai,192,127.898429
151,micropattern_ctrl_rnai,195,127.242392
151,micropattern_ctrl_rnai,198,129.729301
151,micropattern_ctrl_rnai,201,109.041588
151,micropattern_ctrl_rnai,204,108.03248
151,micropattern_ctrl_rnai,207,136.481502
152,micropattern_ctrl_rnai,0,-16.888953
152,micropattern_ctrl_rnai,3,-59.368283
152,micropattern_ctrl_rnai,6,-69.6822
152,micropattern_ctrl_rnai,9,-40.329329
152,micropattern_ctrl_rnai,12,-43.538289
152,micropattern_ctrl_rnai,15,-30.23668
152,micropattern_ctrl_rnai,18,-9.813361
152,micropattern_ctrl_rnai,21,-6.845309
153,micropattern_ctrl_rnai,0,-86.515559
153,micropattern_ctrl_rnai,3,-13.068604
153,micropattern_ctrl_rnai,6,11.718429
153,micropattern_ctrl_rnai,9,15.416154
153,micropattern_ctrl_rnai,12,25.634183
153,micropattern_ctrl_rnai,15,1.437292
153,micropattern_ctrl_rnai,18,31.910614
153,micropattern_ctrl_rnai,21,15.710028
153,micropattern_ctrl_rnai,24,9.818534
153,micropattern_ctrl_rnai,27,-37.679221
153,micropattern_ctrl_rnai,30,-125.638942
153,micropattern_ctrl_rnai,33,-145.418719
153,micropattern_ctrl_rnai,36,-197.186701
153,micropattern_ctrl_rnai,39,-189.076235
153,micropattern_ctrl_rnai,42,-186.751207
153,micropattern_ctrl_rnai,45,-194.354584
153,micropattern_ctrl_rnai,48,-180.029855
153,micropattern_ctrl_rnai,51,-164.163184
154,micropattern_ctrl_rnai,0,-78.900427
154,micropattern_ctrl_rnai,3,-98.568403
154,micropattern_ctrl_rnai,6,-122.834821
154,micropattern_ctrl_rnai,9,-150.804074
154,micropattern_ctrl_rnai,12,-141.585233
154,micropattern_ctrl_rnai,15,-154.249311
154,micropattern_ctrl_rnai,18,-180.020783
154,micropattern_ctrl_rnai,21,-163.309863
155,micropattern_ctrl_rnai,0,37.214164
155,micropattern_ctrl_rnai,3,15.84731
155,micropattern_ctrl_rnai,6,9.383767
155,micropattern_ctrl_rnai,9,10.667222
155,micropattern_ctrl_rnai,12,29.300841
155,micropattern_ctrl_rnai,15,15.125049
155,micropattern_ctrl_rnai,18,30.566737
155,micropattern_ctrl_rnai,21,23.830375
155,micropattern_ctrl_rnai,24,35.437114
155,micropattern_ctrl_rnai,27,32.406305
155,micropattern_ctrl_rnai,30,47.886053
155,micropattern_ctrl_rnai,33,29.365356
155,micropattern_ctrl_rnai,36,19.207401
155,micropattern_ctrl_rnai,39,48.954683
155,micropattern_ctrl_rnai,42,32.786695
155,micropattern_ctrl_rnai,45,49.087447
155,micropattern_ctrl_rnai,48,14.736149
155,micropattern_ctrl_rnai,51,1.713733
155,micropattern_ctrl_rnai,54,23.250763
155,micropattern_ctrl_rnai,57,43.129641
155,micropattern_ctrl_rnai,60,0.823515
155,micropattern_ctrl_rnai,63,8.890137
155,micropattern_ctrl_rnai,66,-6.784616
155,micropattern_ctrl_rnai,69,40.817389
155,micropattern_ctrl_rnai,72,7.939478
155,micropattern_ctrl_rnai,75,15.74173
155,micropattern_ctrl_rnai,78,18.701624
155,micropattern_ctrl_rnai,81,22.995122
156,micropattern_ctrl_rnai,0,88.991023
156,micropattern_ctrl_rnai,3,39.621593
156,micropattern_ctrl_rnai,6,6.067149
156,micropattern_ctrl_rnai,9,-5.41445
156,micropattern_ctrl_rnai,12,-0.376789
156,micropattern_ctrl_rnai,15,-1.059796
156,micropattern_ctrl_rnai,18,-0.764414
156,micropattern_ctrl_rnai,21,36.828256
157,micropattern_ctrl_rnai,0,1.873014
157,micropattern_ctrl_rnai,3,18.561553
157,micropattern_ctrl_rnai,6,15.253992
157,micropattern_ctrl_rnai,9,-0.572216
157,micropattern_ctrl_rnai,12,-1.046892
157,micropattern_ctrl_rnai,15,-6.493565
157,micropattern_ctrl_rnai,18,-18.749717
157,micropattern_ctrl_rnai,21,-0.091501
157,micropattern_ctrl_rnai,24,-14.784215
157,micropattern_ctrl_rnai,27,5.706903
157,micropattern_ctrl_rnai,30,2.395225
157,micropattern_ctrl_rnai,33,21.507755
157,micropattern_ctrl_rnai,36,12.244893
158,micropattern_ctrl_rnai,0,-80.805157
158,micropattern_ctrl_rnai,3,-60.223893
158,micropattern_ctrl_rnai,6,-5.907609
158,micropattern_ctrl_rnai,9,15.089091
158,micropattern_ctrl_rnai,12,-20.593825
158,micropattern_ctrl_rnai,15,-2.774146
158,micropattern_ctrl_rnai,18,-13.193922
158,micropattern_ctrl_rnai,21,-18.411095
158,micropattern_ctrl_rnai,24,-16.516609
158,micropattern_ctrl_rnai,27,2.577855
158,micropattern_ctrl_rnai,30,5.925875
158,micropattern_ctrl_rnai,33,29.041487
158,micropattern_ctrl_rnai,36,23.359787
158,micropattern_ctrl_rnai,39,39.973929
159,micropattern_ctrl_rnai,0,25.473377
159,micropattern_ctrl_rnai,3,9.152742
159,micropattern_ctrl_rnai,6,9.54183
159,micropattern_ctrl_rnai,9,-2.817067
159,micropattern_ctrl_rnai,12,-0.665736
160,micropattern_ctrl_rnai,0,18.252885
160,micropattern_ctrl_rnai,3,17.205278
160,micropattern_ctrl_rnai,6,11.326482
160,micropattern_ctrl_rnai,9,17.449265
160,micropattern_ctrl_rnai,12,12.697322
160,micropattern_ctrl_rnai,15,26.460272
160,micropattern_ctrl_rnai,18,18.229637
161,micropattern_ctrl_rnai,0,77.078361
161,micropattern_ctrl_rnai,3,83.461018
161,micropattern_ctrl_rnai,6,27.301365
161,micropattern_ctrl_rnai,9,-11.947661
161,micropattern_ctrl_rnai,12,-21.085407
161,micropattern_ctrl_rnai,15,-33.830026
161,micropattern_ctrl_rnai,18,-31.157203
161,micropattern_ctrl_rnai,21,-36.576672
161,micropattern_ctrl_rnai,24,-30.705645
161,micropattern_ctrl_rnai,27,-7.141711
161,micropattern_ctrl_rnai,30,-1.398469
162,micropattern_ctrl_rnai,0,-76.207481
162,micropattern_ctrl_rnai,3,-70.99469
162,micropattern_ctrl_rnai,6,-52.142406
162,micropattern_ctrl_rnai,9,-40.633642
162,micropattern_ctrl_rnai,12,-68.009952
162,micropattern_ctrl_rnai,15,-105.030136
162,micropattern_ctrl_rnai,18,-85.081803
162,micropattern_ctrl_rnai,21,-98.289533
162,micropattern_ctrl_rnai,24,-102.012921
162,micropattern_ctrl_rnai,27,-93.435344
163,micropattern_ctrl_rnai,0,22.336985
163,micropattern_ctrl_rnai,3,-2.76695
163,micropattern_ctrl_rnai,6,-7.805249
163,micropattern_ctrl_rnai,9,-14.290438
163,micropattern_ctrl_rnai,12,-16.37676
163,micropattern_ctrl_rnai,15,-6.913708
163,micropattern_ctrl_rnai,18,9.16324
163,micropattern_ctrl_rnai,21,1.994818
164,micropattern_ctrl_rnai,0,-8.540334
164,micropattern_ctrl_rnai,3,-16.693723
164,micropattern_ctrl_rnai,6,3.411629
164,micropattern_ctrl_rnai,9,-15.035137
164,micropattern_ctrl_rnai,12,10.065452
164,micropattern_ctrl_rnai,15,42.712976
164,micropattern_ctrl_rnai,18,22.385509
164,micropattern_ctrl_rnai,21,-8.775784
165,micropattern_ctrl_rnai,0,72.996777
165,micropattern_ctrl_rnai,3,81.017883
165,micropattern_ctrl_rnai,6,39.284736
165,micropattern_ctrl_rnai,9,15.098659
165,micropattern_ctrl_rnai,12,15.877843
165,micropattern_ctrl_rnai,15,-6.620254
165,micropattern_ctrl_rnai,18,-18.623204
165,micropattern_ctrl_rnai,21,-3.812275
166,micropattern_ctrl_rnai,0,-65.605209
166,micropattern_ctrl_rnai,3,-74.040177
166,micropattern_ctrl_rnai,6,-68.749622
166,micropattern_ctrl_rnai,9,-145.279045
166,micropattern_ctrl_rnai,12,-221.665192
166,micropattern_ctrl_rnai,15,-194.035264
166,micropattern_ctrl_rnai,18,-202.211378
166,micropattern_ctrl_rnai,21,-211.583422
166,micropattern_ctrl_rnai,24,-217.760865
166,micropattern_ctrl_rnai,27,-216.264965
166,micropattern_ctrl_rnai,30,-212.117215
166,micropattern_ctrl_rnai,33,-200.917184
166,micropattern_ctrl_rnai,36,-194.453862
166,micropattern_ctrl_rnai,39,-200.539967
166,micropattern_ctrl_rnai,42,-196.435164
167,micropattern_ctrl_rnai,0,-1.106989
167,micropattern_ctrl_rnai,3,-16.100251
167,micropattern_ctrl_rnai,6,-18.966792
167,micropattern_ctrl_rnai,9,-20.478786
167,micropattern_ctrl_rnai,12,-29.850811
167,micropattern_ctrl_rnai,15,-15.589013
167,micropattern_ctrl_rnai,18,-3.966036
167,micropattern_ctrl_rnai,21,-4.12481
167,micropattern_ctrl_rnai,24,-0.181245
167,micropattern_ctrl_rnai,27,-5.10028
167,micropattern_ctrl_rnai,30,10.070186
167,micropattern_ctrl_rnai,33,11.008998
167,micropattern_ctrl_rnai,36,23.807958
167,micropattern_ctrl_rnai,39,16.935888
167,micropattern_ctrl_rnai,42,-15.867721
167,micropattern_ctrl_rnai,45,-22.104281
167,micropattern_ctrl_rnai,48,-11.638743
167,micropattern_ctrl_rnai,51,-23.179555
167,micropattern_ctrl_rnai,54,-19.30579
167,micropattern_ctrl_rnai,57,-32.327459
168,micropattern_ctrl_rnai,0,10.719318
168,micropattern_ctrl_rnai,3,7.077579
168,micropattern_ctrl_rnai,6,-1.485819
168,micropattern_ctrl_rnai,9,-8.206046
168,micropattern_ctrl_rnai,12,19.261939
168,micropattern_ctrl_rnai,15,-37.894558
169,micropattern_ctrl_rnai,0,-17.945844
169,micropattern_ctrl_rnai,3,-27.077463
169,micropattern_ctrl_rnai,6,4.959509
169,micropattern_ctrl_rnai,9,0.382694
169,micropattern_ctrl_rnai,12,0.968787
169,micropattern_ctrl_rnai,15,-4.848527
169,micropattern_ctrl_rnai,18,8.865183
169,micropattern_ctrl_rnai,21,-2.121725
169,micropattern_ctrl_rnai,24,7.469386
169,micropattern_ctrl_rnai,27,-6.762688
169,micropattern_ctrl_rnai,30,-19.363147
169,micropattern_ctrl_rnai,33,-32.223373
169,micropattern_ctrl_rnai,36,-5.323407
170,micropattern_ctrl_rnai,0,-77.746761
170,micropattern_ctrl_rnai,3,-56.118623
170,micropattern_ctrl_rnai,6,-1.33975
170,micropattern_ctrl_rnai,9,-8.450269
170,micropattern_ctrl_rnai,12,-10.333293
170,micropattern_ctrl_rnai,15,-11.443318
170,micropattern_ctrl_rnai,18,-5.177357
171,micropattern_ctrl_rnai,0,-54.431676
171,micropattern_ctrl_rnai,3,-33.156396
171,micropattern_ctrl_rnai,6,-10.957383
171,micropattern_ctrl_rnai,9,7.182495
171,micropattern_ctrl_rnai,12,-10.429259
171,micropattern_ctrl_rnai,15,-9.598568
172,micropattern_ctrl_rnai,0,-68.820759
172,micropattern_ctrl_rnai,3,-79.254725
172,micropattern_ctrl_rnai,6,-62.031505
172,micropattern_ctrl_rnai,9,-36.848639
172,micropattern_ctrl_rnai,12,-31.381235
173,micropattern_ctrl_rnai,0,87.578546
173,micropattern_ctrl_rnai,3,86.643991
173,micropattern_ctrl_rnai,6,67.409272
173,micropattern_ctrl_rnai,9,45.475445
