Experiment,Cell,Cell_number,Treatment,X,Y,Time,Centrosome_Velocity
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,before_nocodazole,72.031,37.911,-60,
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,before_nocodazole,70.293,33.014,-57,1.732090997
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,before_nocodazole,72.347,31.118,-54,0.93176845
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,before_nocodazole,73.294,31.118,-51,0.315666667
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,before_nocodazole,74.4,30.645,-48,0.400966194
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,before_nocodazole,75.506,28.749,-45,0.731668717
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,before_nocodazole,74.716,29.539,-42,0.372409571
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,before_nocodazole,75.664,30.645,-39,0.485562675
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,before_nocodazole,75.664,31.276,-36,0.210333333
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,before_nocodazole,75.822,32.54,-33,0.424612241
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,before_nocodazole,75.348,32.382,-30,0.166546623
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,before_nocodazole,75.348,32.382,-27,0
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,before_nocodazole,75.348,31.75,-24,0.210666667
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,before_nocodazole,77.085,30.487,-21,0.715878481
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,before_nocodazole,77.717,29.697,-18,0.33723121
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,before_nocodazole,79.455,29.381,-15,0.588831234
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,before_nocodazole,80.245,29.381,-12,0.263333333
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,before_nocodazole,80.877,30.329,-9,0.379784734
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,before_nocodazole,80.877,31.434,-6,0.368333333
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,before_nocodazole,80.877,32.224,-3,0.263333333
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,after_nocodazole,80.877,31.592,3,
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,after_nocodazole,79.929,32.224,6,0.379784734
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,after_nocodazole,79.455,32.54,9,0.189892367
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,after_nocodazole,78.665,33.33,12,0.372409571
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,after_nocodazole,78.507,32.698,15,0.21715023
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,after_nocodazole,78.191,33.014,18,0.148963829
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,after_nocodazole,78.823,32.54,21,0.263333333
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,after_nocodazole,79.613,32.54,24,0.263333333
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,after_nocodazole,78.981,32.698,27,0.21715023
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,after_nocodazole,78.507,32.698,30,0.158
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,after_nocodazole,77.559,32.224,33,0.35329874
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,after_nocodazole,78.349,32.066,36,0.268548361
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,after_nocodazole,78.349,32.856,39,0.263333333
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,after_nocodazole,78.349,30.803,42,0.684333333
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,after_nocodazole,78.981,30.487,45,0.235532494
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,after_nocodazole,78.507,30.803,48,0.189892367
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,after_nocodazole,78.033,30.171,51,0.263333333
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,after_nocodazole,76.769,29.697,54,0.449984197
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,after_nocodazole,76.769,29.855,57,0.052666667
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,after_nocodazole,76.612,28.433,60,0.476880255
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-1,1,after_nocodazole,75.822,29.065,63,0.33723121
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,before_nocodazole,94.185,22.391,-60,
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,before_nocodazole,94.54,18.245,-57,1.387056876
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,before_nocodazole,93,16.823,-54,0.698703879
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,before_nocodazole,90.868,15.994,-51,0.762500638
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,before_nocodazole,90.157,15.757,-48,0.249819935
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,before_nocodazole,89.683,16.112,-45,0.197400045
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,before_nocodazole,88.498,15.638,-42,0.42542802
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,before_nocodazole,87.906,14.927,-39,0.308398191
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,before_nocodazole,86.603,15.52,-36,0.477197606
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,before_nocodazole,84.707,17.06,-33,0.814208273
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,before_nocodazole,84.47,17.178,-30,0.088250275
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,before_nocodazole,83.996,17.889,-27,0.284838551
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,before_nocodazole,83.048,18.126,-24,0.325725344
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,before_nocodazole,84.115,18.718,-21,0.406742206
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,before_nocodazole,84.589,21.088,-18,0.805645083
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,before_nocodazole,86.484,23.339,-15,0.98081746
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,before_nocodazole,97.028,26.419,-12,3.661546971
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,before_nocodazole,100.701,26.538,-9,1.224975737
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,before_nocodazole,103.189,26.419,-6,0.830281411
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,before_nocodazole,106.032,24.997,-3,1.059598089
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,after_nocodazole,100.345,26.182,3,
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,after_nocodazole,102.478,23.339,6,1.18473335
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,after_nocodazole,104.373,23.576,9,0.636587604
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,after_nocodazole,105.44,24.879,12,0.561377077
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,after_nocodazole,106.98,25.116,15,0.519376656
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,after_nocodazole,106.98,24.879,18,0.079
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,after_nocodazole,106.032,25.353,21,0.35329874
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,after_nocodazole,106.98,25.945,24,0.372553948
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,after_nocodazole,107.572,24.05,27,0.661772787
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,after_nocodazole,108.046,24.405,30,0.197400045
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,after_nocodazole,108.401,22.983,33,0.488547621
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,after_nocodazole,108.164,22.983,36,0.079
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,after_nocodazole,108.046,21.562,39,0.475296983
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,after_nocodazole,108.164,19.785,42,0.593637843
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,after_nocodazole,106.861,20.259,45,0.462179018
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,after_nocodazole,105.321,21.206,48,0.602624722
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,after_nocodazole,104.255,23.102,51,0.725041914
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,after_nocodazole,103.307,21.68,54,0.569677102
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,after_nocodazole,102.952,21.68,57,0.118333333
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,after_nocodazole,101.53,20.614,60,0.592400015
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-2,2,after_nocodazole,101.53,21.206,63,0.197333333
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,before_nocodazole,48.494,53.707,-60,
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,before_nocodazole,57.024,54.655,-57,2.860839115
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,before_nocodazole,60.183,60.183,-54,2.122316999
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,before_nocodazole,59.078,61.763,-51,0.6426875
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,before_nocodazole,51.496,61.763,-48,2.527333333
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,before_nocodazole,46.599,57.972,-45,2.064307524
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,before_nocodazole,41.86,53.075,-42,2.271532278
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,before_nocodazole,42.492,51.18,-39,0.665870274
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,before_nocodazole,42.018,50.706,-36,0.223445743
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,before_nocodazole,42.018,50.39,-33,0.105333333
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,before_nocodazole,44.387,51.022,-30,0.81728446
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,before_nocodazole,44.545,55.919,-27,1.633182748
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,before_nocodazole,49.758,58.762,-24,1.979282081
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,before_nocodazole,57.34,58.762,-21,2.527333333
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,before_nocodazole,58.762,53.233,-18,1.902977929
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,before_nocodazole,52.759,51.022,-15,2.132409435
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,before_nocodazole,45.967,48.336,-12,2.434608342
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,before_nocodazole,39.964,51.022,-9,2.192173072
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,before_nocodazole,38.385,55.129,-6,1.466692803
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,before_nocodazole,37.437,56.866,-3,0.659618829
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,after_nocodazole,40.912,55.919,3,
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,after_nocodazole,45.809,56.234,6,1.635706915
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,after_nocodazole,48.652,56.55,9,0.953502607
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,after_nocodazole,51.654,57.024,12,1.013063561
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,after_nocodazole,54.339,57.498,15,0.90883937
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,after_nocodazole,56.866,58.446,18,0.899656292
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,after_nocodazole,56.392,60.815,21,0.805318226
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,after_nocodazole,56.866,60.657,24,0.166546623
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,after_nocodazole,56.55,60.657,27,0.105333333
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,after_nocodazole,55.761,59.868,30,0.371938167
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,after_nocodazole,54.813,58.762,33,0.485562675
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,after_nocodazole,54.181,58.288,36,0.263333333
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,after_nocodazole,53.707,58.13,39,0.166546623
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,after_nocodazole,53.549,57.182,42,0.320358827
2015.01.21_hela_gfp-lgn_rfp-tub_irfp-act_rap1_stlc_dmso_noc_latb_noc-latb_vox-60x,point-3,3,after_nocodazole,53.391,56.708,45,0.166546623
